mean,p_10,p_90,std,sobol_first_eta0,sobol_first_kappa0,sobol_first_eta_nuc,sobol_first_kappa_nuc,sobol_first_mylambda,sobol_first_k12,sobol_total_eta0,sobol_total_kappa0,sobol_total_eta_nuc,sobol_total_kappa_nuc,sobol_total_mylambda,sobol_total_k12
118140.59516632382,90831.2869333796,139884.61026574476,20064.381133104253,0.00016829962919971534,0.25321419197457784,0.0002508905597756425,0.41987575499167623,0.00021127121783444231,0.2741430592467329,0.0007944511999970591,0.29550562465367614,0.0002594307916201388,0.44153034625031895,0.00023694093061218388,0.31380973855397937
203153.82161301875,166889.960962304,231489.90471322465,26643.12052795017,0.0006487939088666273,0.21766595179376888,0.0004345127740823582,0.48491819227686095,0.0005756500863358011,0.23730135405368508,0.0021918316942672526,0.26197044648237916,0.0004716709257366778,0.5097578497128894,0.0005961768723316903,0.28346756941879586
345757.35260716715,294966.4866191801,384322.8624379375,37305.72653399187,0.0002968346313294075,0.20951804039423072,0.00027707219193135574,0.47494140331949336,0.000524659381224205,0.24578687267698746,0.0014947507340891573,0.2593986209017631,0.00029774228775648524,0.5066348328134265,0.0005439290660737089,0.3002852416016956
514541.7561977026,449829.5576333436,564050.0329987074,47678.49526044292,0.0017658823167666685,0.1917922279828677,0.0005116167392668131,0.5058341236736607,0.000660138073498649,0.22736469400333703,0.0029038127985697693,0.24316163744879163,0.0005171631046471881,0.5381979305605192,0.0007000299356392821,0.28659074336243456
717402.1016137252,637291.9140958327,777622.6596228856,59110.651848134476,0.000312912187478424,0.1859155463357236,0.0008934596324336813,0.49879994246170767,0.0007125685721461596,0.23111839720358274,0.0015306387524261214,0.24386865948879297,0.0009049209886073027,0.5385787494041298,0.0007482634327385236,0.29661594154023324
931877.2604132374,836170.9581443764,1004125.2138972175,71163.08636657015,0.0017432217776452757,0.1617150954492773,0.0013854292142637414,0.5270056451063987,0.0010176062217015732,0.21916202814753252,0.002997798807222552,0.22397669609411802,0.0013907981779956514,0.5695702209672422,0.0010283375539084873,0.28900712248269456
1196943.407892662,1083867.8930034128,1283639.1560263955,84081.37045168763,0.00010328233094809078,0.15976375823693187,0.0014755421237411799,0.5266683568388146,0.0010952605297563386,0.2323277833765849,0.0012364497043025919,0.2162829247484294,0.0014865435415418414,0.5642999352478502,0.001106908601789138,0.2941532547193093
1457302.0914759075,1326357.7922603763,1561329.466862558,97981.43744452907,2.522657972503421e-05,0.1527845238858308,0.003249859357559419,0.5419277849192787,0.0011938250189540735,0.23074965695113292,0.0012560412499944531,0.20284615328799038,0.003259691368977326,0.5735634291601281,0.001221403039991083,0.2879224051804378
1740346.2861304015,1603867.7065212282,1847477.9673637678,101075.84968771692,0.000260663765495916,0.1143656346026442,0.005304755425325449,0.6038110971738789,0.002020809266068992,0.2037405805643366,0.001970040169118102,0.16521531353697547,0.005325662774240829,0.6356184403113816,0.00206121450035533,0.26030578791017944
2093655.5473443922,1937110.4236006276,2216092.940435025,117456.9555596383,2.90049828156294e-05,0.10602222950646424,0.005601835141372433,0.5861696298482876,0.0021119291507648782,0.21315143508752676,0.0012879241339979277,0.1672219653888019,0.0056126681978593985,0.6288434465973853,0.0021535581878749464,0.281794373776849
2401111.7006965894,2246750.533812875,2526993.9793336825,115995.69807149615,0.0004013794116887255,0.07873684312929312,0.008508899355410932,0.6444989308792313,0.0025876282906816426,0.19227858679431162,0.0016216785205737023,0.13206943474428492,0.00854264864479181,0.6766262075997026,0.0026780859233046027,0.2514496767067249
2786635.477239796,2610284.9634574885,2931133.315581761,135396.3348535868,0.0003271816825329553,0.07120810833824047,0.008802478494810667,0.6458639643387881,0.0023909555503546097,0.17496124481642583,0.0011333410686183926,0.13717343295023635,0.008806990088928882,0.694397102171445,0.002451843984981018,0.25248335651463827
3151653.9592785533,2978656.356487809,3301057.958601262,132356.9565507616,0.0005467498656007407,0.030528781964047735,0.013885690160115155,0.7174871320145283,0.003421422386803184,0.16450424583729684,0.0015387337908962595,0.07930001947377302,0.013899466408947224,0.748734108410453,0.0035015675148759723,0.22265208217266225
3583837.143449928,3372472.927283691,3767068.0966643593,163597.12634282612,9.560502897587009e-06,0.030353634831304325,0.01401197057801446,0.6972115718371615,0.0033599681687997126,0.17185919231326055,0.0007996342766027108,0.08697487996852128,0.014027916002785943,0.7355371942607115,0.003473302446691335,0.2423811748132485
3901887.300171469,3679194.6401895946,4102245.0239491323,173161.3995796595,0.0005074161792863955,0.015266462864114674,0.01929482144589558,0.7376023228369148,0.004886984024338657,0.15477297686093652,0.0014341571616476806,0.06091467613936497,0.019332259521737418,0.7657112007218246,0.00495675988348556,0.21531996236045337
4428718.625733026,4158323.8002456385,4669010.249613224,210981.70126742462,0.00031220652060129594,0.023052257901415723,0.01690796680800487,0.7208751554216958,0.004099287376814643,0.14783948974626,0.0013379770850620568,0.08086947474735874,0.01693485177069769,0.7596916688924295,0.004185309488610322,0.2238943542410497
4840950.5359246405,4537784.863163042,5116746.929388375,237068.4313516126,0.0008057864402650036,0.018379079192283057,0.02340473851096553,0.7423169442418577,0.00441412626021973,0.13350964399730722,0.0018613453453496876,0.0710203409362649,0.023454411977404502,0.7733116621294334,0.004535105078850171,0.20298681588980003
5265735.837692908,4935462.720011995,5577973.134062145,258676.8707462098,0.0011583400779111082,0.005992155373980108,0.026961609569219978,0.7733491626395342,0.005448556010081377,0.12433849918885322,0.002381777429319736,0.05084967463891846,0.02704850663620081,0.7944546815558667,0.0056391602034947565,0.1823778766766196
5746718.842652609,5380062.019291295,6096707.817498104,289851.4576254187,0.0032195982738564433,0.007433739542911609,0.029557982145704972,0.7753234691889419,0.0059284567079530785,0.10090102599581226,0.004958052671146155,0.06192537769800119,0.02966915790178929,0.8051234244199308,0.006218065363983887,0.1697416500899684
6186572.257013032,5802283.266938124,6568997.969786493,304362.0394316179,0.012953212591185285,0.04448955705757156,0.033547551427640855,0.7746233574186417,0.00821456024570682,0.04651542657981207,0.017277107916421414,0.10364801014626258,0.03368121490846416,0.8037076246266824,0.008601505745099302,0.11274087133651167
6511968.83096709,6103098.157823812,6937396.50753478,329275.87784003065,0.03491355306105146,0.1329693325516002,0.037042837471432076,0.6993302466780065,0.010120173987745498,0.01135843750423163,0.043297201758638104,0.18926213251656204,0.037337538832029664,0.7265597608897268,0.010540054824702452,0.06726872992427364
6893833.641973166,6446900.062034603,7381669.611834087,369115.3482259431,0.06744382647464413,0.26500542331313565,0.034051834212614256,0.5437395813858292,0.009661819137186995,0.0041843412856935455,0.07859331937051896,0.3187424030131577,0.03456554611715387,0.5810149424168924,0.010007913930485557,0.05298904934268761
7052592.286023239,6619107.817104086,7531099.956992943,355746.70047642523,0.08391272343892875,0.34234615344450414,0.03831792688684894,0.430307155961627,0.008977473991359003,0.036696936350436145,0.09728008583807796,0.3749648879391503,0.03907607766843893,0.46628907591403673,0.009372525413650282,0.07245897715294214
7142349.5674232645,6683689.574965653,7588308.24384017,352207.4436009772,0.09064515613285921,0.3666919391312708,0.04373228970635554,0.34774824997553383,0.009578499037638456,0.09696065454389712,0.10277906763225955,0.3970776519274938,0.04429137395796076,0.37310506844085656,0.009717189642478306,0.11767285987139556
7420510.33714634,6890132.811334461,7930998.835964859,416255.30403849296,0.1135209960752798,0.4367967494984644,0.05028158244934096,0.14470412787611697,0.012526502667764172,0.2033095339868472,0.13145323142419593,0.45605747071958946,0.05102268071278092,0.15789927221812095,0.012863266512189882,0.22956458585930956
7540952.608479081,6963961.046685865,8103592.488554452,455062.55301113194,0.07422461511568788,0.3802667645211169,0.06770075064855771,0.0560981681710469,0.012489842426813204,0.3811441200929797,0.09558922439402046,0.38642485494698703,0.06849533711403667,0.05988536981140472,0.012965282613171529,0.40471567014417686
7614988.877424128,7041954.038757851,8205922.238713379,478522.7892226488,0.06290673089109045,0.2583623475587304,0.05732169244474022,0.04923306316227036,0.009920548525612418,0.5428642700300557,0.07228992875977387,0.2635374269748669,0.057964923050063594,0.059160427623207404,0.01046390413393078,0.5559747368456579
7774755.354055217,7202682.987275577,8393641.025863705,498343.86682651605,0.0796499495615509,0.19967771499505144,0.046587658179536355,0.06839285195383843,0.004746133597653655,0.5818823050445586,0.08762156834512366,0.20640837673638424,0.049476035641476464,0.0756843366111177,0.00576760785550231,0.5941054614782059
8027394.151519634,7465567.251301805,8609557.099308744,474807.4997282367,0.10824339155721822,0.20118153718414986,0.05174040058349457,0.08399639155433487,0.002716059978691344,0.5305392272244295,0.12027965029929662,0.2105052407039636,0.056641681390119984,0.08963244068944339,0.004142546908654677,0.5403814319262036
8222064.778742286,7644051.968248131,8824390.244257303,500505.22557364014,0.09421525372734449,0.2741230895669561,0.054304986841750995,0.04350019433353015,0.0023269300015207905,0.5041006641220616,0.11131917455594377,0.28569366276444147,0.057868489630322234,0.052905215137859125,0.0037967545324093036,0.5158455847858605
8596664.617211072,8053453.338221142,9195597.594327325,495615.4768116411,0.05625230204263537,0.24163617516720368,0.05421250786515902,0.06966156642963246,0.00228186160547709,0.5539862614041121,0.06218367402081751,0.2526434747283402,0.05781906497757119,0.0760075452644711,0.004032959626377832,0.5692826068682021
9089326.6727645,8628913.91917354,9602382.538320467,423249.05551762995,0.05592261756619684,0.2075006353299992,0.07346217522666956,0.09790750674014376,0.005144297886148568,0.531475108204761,0.06283455377864093,0.22560749547042092,0.0781211895332732,0.11178880138453233,0.0076112248452879705,0.5426243940339264
9533527.483419074,9120671.050877059,9962278.225739956,361366.8409721388,0.06567483744610732,0.14976722329445152,0.05722482850004072,0.22901661050600017,0.004037842461415933,0.46106321075941864,0.07095691848471554,0.17375793603274037,0.061778178033694814,0.24560150375707543,0.0059016450226370525,0.47521926570170225
10244067.981650826,9803430.89162346,10637941.079746382,347636.24511425034,0.06675700171460232,0.02761672470369384,0.05529158320791427,0.54437631492697,0.003441778306357714,0.2708022760421152,0.07164966946027519,0.04560884426702631,0.06381197107861573,0.5607362771016794,0.005355186327855228,0.284552372862895
10883979.8579561,10396430.68810759,11320436.858176673,379583.45201182,0.030031678544923477,0.005466972800943779,0.06784992279051606,0.6580398086147902,0.00860708334530191,0.21044521015566023,0.03458856911298743,0.015289607662087732,0.07159707674124674,0.6663858231713373,0.010128296976625874,0.22156995008357944
11561367.31494341,11017961.860145468,12067851.530537598,412975.5468785865,0.012727759357961685,0.006415563692454381,0.06679728201323441,0.8135172508963696,0.008877657891844611,0.07979838938335204,0.018388653366304557,0.010531567380612873,0.06731191566528136,0.8178721932998994,0.009606910089207096,0.08815485696347722
12337355.538751714,11768206.236770509,12887618.460806558,435405.57026948745,0.003281756853919897,0.021319019497872987,0.09352280746954345,0.834035895775747,0.010434064549768496,0.024232202628411026,0.007244277136003931,0.029725067518786473,0.09393575235045051,0.8398673732315265,0.011566226501375515,0.030835556486594192
13052970.899541328,12410327.143748973,13713002.855103849,505288.7567371485,0.0014402985790505434,0.040381426187626066,0.1058588322757805,0.8085796203982273,0.00764357924569575,0.02269542163206889,0.004021094387729454,0.0497931837840129,0.10690729146836309,0.8175688109420626,0.008196509683205561,0.026913931416177404
13745680.200102862,13025100.495168181,14498699.626955822,572781.2439082348,0.0027326510850425173,0.043780080446920895,0.1120081873832329,0.7950629853540511,0.005785010552329926,0.023935878843692564,0.004332842788032239,0.05616079491438187,0.11258854369029943,0.8078622401694773,0.00617157510308433,0.029579209669455608
14553066.727773486,13773454.031784188,15417587.752273152,645992.1121382968,0.003605442587546249,0.05277424090597608,0.09331611113883244,0.795202703799081,0.003944058991195477,0.03343248520126652,0.005304137124780237,0.06479787429600838,0.09458680264341468,0.8086331308301736,0.004328990323520427,0.040074022158205456
15296459.621249132,14442361.186675856,16256450.617340093,716941.5336432869,0.003814686865848086,0.052512419866649854,0.0864632675863803,0.7916406697264169,0.004284484515378442,0.043178972740586886,0.0057062789321393045,0.06217244421004406,0.08824137956813083,0.8040396460618752,0.0047269317757984985,0.05321881815075165
16112403.746935003,15131952.593376573,17220745.834294036,824441.7995206317,0.0030821586028470377,0.06962355561560049,0.07797721938165014,0.7723083583709,0.003977959822647123,0.05595346992760617,0.004291080768202404,0.08008702100360832,0.07964543454560336,0.7833911107634488,0.004486498000524955,0.06517613319736147
16719933.749592775,15591507.707864081,18030605.286572106,962295.774748113,0.0038265163737686773,0.07566653653430451,0.06881386526207471,0.7385357260057428,0.0027508749810240206,0.09281167941469284,0.004840432631206405,0.08699040039383601,0.07064722841498663,0.7482185109901135,0.0031637641038853434,0.10373446489436469
17361583.573431052,16051361.29257481,18852095.41004301,1096880.050426243,0.0030464429940330433,0.07328626600078131,0.06481264518264698,0.7330208561090327,0.0021822662437436507,0.10953741610522252,0.0033994201019324653,0.08346055167107354,0.06680424183740806,0.7384518647714069,0.0026202885563404296,0.1193777404263793
17361583.573431052,16051361.29257481,18852095.41004301,1096880.050426243,0.0030464429940330433,0.07328626600078131,0.06481264518264698,0.7330208561090327,0.0021822662437436507,0.10953741610522252,0.0033994201019324653,0.08346055167107354,0.06680424183740806,0.7384518647714069,0.0026202885563404296,0.1193777404263793
16575392.763267314,15135193.433573483,18204230.53129336,1202363.8230194203,0.0026394195002292856,0.07454543469877452,0.05969378232254519,0.7355936837862235,0.001835807962940882,0.1109949989803114,0.002956730535672883,0.0856512736570182,0.06193245488026962,0.7413399549499511,0.00224962643570599,0.120566832290357
16039807.723422492,14423918.461641433,17790590.493683245,1309833.6581827367,0.00254412735468598,0.07211856186308689,0.04598217346769883,0.7552357832794835,0.0014822141068034605,0.1089997486761368,0.0028332796451411724,0.08231826609436592,0.04879955847962435,0.758701049378995,0.0017125196533521211,0.11927271800062587
15603485.823023831,13821672.467487674,17484748.091303624,1425052.8705190632,0.002174732856149583,0.07003860852887622,0.04113582688740605,0.7641602911741195,0.0015490334046120737,0.10774543304973146,0.002429282487158752,0.07965953219141014,0.04443674130653163,0.7676486853090922,0.0016257653261874594,0.11739606747872494
15234462.707797505,13383110.36593963,17160595.62692062,1473827.4251981243,0.0019389549553115479,0.06873747518707045,0.03623182188190172,0.7629937102408767,0.0014622473068410318,0.1158138450189615,0.0023104170150904896,0.07747169365765351,0.04013660993478565,0.7658654129649755,0.0014744262886831243,0.12556338554784865
15061833.40106311,13122307.656572605,17054072.235783324,1535480.3556180033,0.0018662296258512576,0.06841439602111038,0.030100068458388723,0.7656611110861414,0.0018816892512741623,0.11956315225979984,0.002148057244788271,0.07635292301340557,0.03444222935288965,0.7682316283180781,0.0019255895000226406,0.12941292586824998
14852781.369804552,12823699.949862426,16912727.32351932,1601370.629361126,0.0013855250917230197,0.06836523798452168,0.026026539993252846,0.7605414577348077,0.0019015594084389137,0.13113530054475997,0.0016675910963583679,0.07468627587381438,0.02995742108872301,0.7632406945976365,0.002009838583062997,0.13908255800289984
14593268.849571327,12499503.227437764,16684277.42391811,1646214.8523776808,0.0012145615420758261,0.06602132264123937,0.024186410034721117,0.7526019197926586,0.0022451725670754345,0.1432200054912181,0.0013928536688598944,0.07179857987776972,0.028064997200077692,0.7559022408562182,0.0024246883311972523,0.15092724799688928
14364581.00784894,12203503.292699551,16482864.346364751,1688502.896456111,0.0012712047104665124,0.06254857737617306,0.023698237934491734,0.7536321998237308,0.002774189054832509,0.14456888680374436,0.0013665507427011473,0.06769854251132258,0.02779432938901431,0.7582406476644871,0.00311772405211096,0.15328890993692462
14268134.252256949,11983597.944499766,16487245.886644818,1774294.3182286746,0.0011999636541517064,0.06153376916912521,0.02257725189595533,0.7439077935429872,0.0032774470809694457,0.15727410326017588,0.0013174864205975248,0.06480481945101538,0.02631517542166917,0.7489671853460662,0.0038127043065614417,0.16501230045072574
